id,label,text,len_text
15038,nao_argumento,"de fato, a indústria do gás lucra muito com o uso crescente de energia eólica e solar, porque sua intermitência exige que o gás natural preencha as vastas lacunas quando o vento não está soprando e / ou o sol não está brilhando (o que é na maioria das vezes quando examinado em intervalos suficientemente finos, menos de horas, dia após dia). ",62
15039,nao_argumento,"as pessoas se acostumaram a responder às questões sem pensar, apenas respondendo da maneira que seu grupo de escolha as ensinou a responder por meio de propaganda repetitiva e ininterrupta. ",30
15040,nao_argumento,"portanto, a internet é inundada de desinformação (mentiras deliberadas) e desinformação (falsidades inconscientes de quem não estudou, mas prefere seguir gurus), além de ciência. ",24
15041,nao_argumento,"no entanto, a suprema corte concedeu revisão e a apa apresentou um resumo de amicus no caso. ",17
15042,nao_argumento,foi o resultado de erro humano. ,6
15043,nao_argumento,"se alguém pudesse integrar turbinas tesla de alta eficiência à medida que a produção dos geradores pudesse ser maximizada, com poços de água do mar alimentados por gravidade para a troca de calor e bombas de calor para mover a água doce destilada ao longo dos canos principais da água, poderia-se imaginar o complexo lwr evoluindo para um lwr , msr, complexo industrial com outros processos e fábricas adicionados à medida que o tempo passa. ",75
15044,argumento,também seria barato para o nosso país porque temos um terço do urânio do mundo. ,15
15045,argumento,"com cada fechamento de um sistema operacional dos EUA usina nuclear, a infraestrutura construída nos últimos 50 anos - incluindo fornecedores, vendedores, operadores, manutenção e mão-de-obra - torna-se cada vez mais ameaçada, pois atende a um número cada vez menor de usinas. ",42
15046,argumento,"não entendemos como o acidente no tmi-2 transforma as contenções do painel em 'efeitos ambientais. "" ",16
15047,argumento,"para alguns, a energia nuclear é o salvador de nossas crescentes necessidades energéticas - limpa, acessível, ilimitada, segura e, o mais importante, a principal resposta para o nosso fornecimento cada vez menor de combustíveis fósseis (1). ",36
15048,nao_argumento,"então eu acho que o resultado aqui não é apenas lucro, é muito mais profundo. ",15
15049,argumento,"24 de janeiro de 2008: 'tecnologia nuclear sensível, como enriquecimento de urânio e reprocessamento de combustível nuclear usado, são ostensivamente empregados para criar combustível em reatores de potência; eles podem ser facilmente ajustados ou redirecionados para produzir material físsil do tipo armamento. ",42
15050,nao_argumento,"Bem, é isso que a Austrália Meridional quer resolver. ",9
15051,argumento,"não libera gases de efeito estufa, como os combustíveis fósseis, o que é ótimo para o meio ambiente. ",18
15052,argumento,"assim, à medida que crescem as preocupações com as mudanças climáticas, o congresso e os estados adotaram subsídios e créditos fiscais para expandir a produção de eletricidade a partir de combustíveis renováveis ​​com baixo teor de carbono e sem carbono, em um esforço para reduzir as emissões de gases de efeito estufa. ",52
15053,nao_argumento,qual você acha que é o benefício evolutivo (seletivo)? ,9
15054,argumento,"muito pelo contrário, especialmente a energia eólica e a energia solar estão reduzindo os custos tão rapidamente que a janela de oportunidade para o msr se fecha rapidamente, simplesmente porque ser capaz de produzir energia com o msr não é suficiente, você também precisa ser competitivo no mercado. ",48
15055,nao_argumento,que tanto aquecimento poderia desencadear pontos de infiltração irreversíveis no sistema terrestre e mudanças climáticas catastróficas. ,16
15056,nao_argumento,obtenha seu Kindle aqui ou faça o download de um aplicativo gratuito de leitura de Kindle. ,16
15057,argumento,"o sol brilha apenas parte do tempo em grande parte do mundo, mas a energia nuclear é benéfica para várias aplicações militares e civis. ",24
15058,nao_argumento,"por esses motivos, a energia nuclear tem sido amplamente desenvolvida, possuída e promovida pelo estado. ",15
15059,nao_argumento,"embora esses argumentos sejam atraentes à primeira vista, acreditamos que eles pulam uma etapa essencial da análise. ",17
15060,argumento,"os proponentes avançam a noção de que a energia nuclear praticamente não produz poluição do ar, em contraste com a principal alternativa viável do combustível fóssil. ",26
15061,nao_argumento,"como conseqüência, o inquérito da guarda florestal foi iniciado em julho de 1975 para investigar o impacto ambiental da mina florestal proposta. ",22
15062,argumento,"em segundo lugar, existem algumas baixas, se ocorrer um terremoto ou um tsunami, a usina terá uma explosão e se houver um colapso em qual zona de radiação. ",28
15063,argumento,"o nuclear, especialmente o nuclear de próxima geração, tem um tremendo potencial para fazer parte da solução da mudança climática, disse Hansen durante um painel de discussão ontem. ",28
15064,argumento,"os que, un, etc., não são confiáveis ​​em sua crença de que os npps são seguros e ambientalmente inofensivos. ",19
15065,nao_argumento,"ele apresenta helen caldicott como seu guru em energia nuclear e radiação, elogiando-a como “sincera, honesta e conhecedora. "" ",19
15066,nao_argumento,"como o tribunal ressalta, no entanto, o dano psicológico específico alegado nesses casos não surgiu, por exemplo, do impacto sensorial direto de uma mudança no ambiente físico, cf. bairro chelsea assns. ",31
15067,nao_argumento,"mas os 33% que você alega parecem absurdos para mim, principalmente quando oferecidos como uma mera afirmação, sem nenhum esforço de sua parte para qualificá-la. ",25
15068,nao_argumento,o que muitos observadores internacionais descreveram como uma reação de pânico após o desastre de fukushima em 2011 tem uma longa história e está profundamente enraizada na sociedade alemã. ,29
15069,nao_argumento,"políticos do partido verde, assim como membros da grande coalizão dos democratas-cristãos conservadores e da união social cristã e dos social-democratas, sugeriram colocar o dinheiro em um fundo controlado pelo Estado. ",31
15070,argumento,"Embora essa abordagem tenha algum mérito, por exemplo, em salvar uma área da destruição ambiental irreversível, é inadequada como uma abordagem para interromper a mineração ou transformar as estruturas subjacentes à energia nuclear. ",33
15071,nao_argumento,mas honestidade e mente aberta não são uma questão de treinamento técnico. ,12
15072,nao_argumento,"a mídia alimenta a divisão, nossos políticos nutrem e saboreiam a divisão, e nós, como cidadãos, fortalecemos essa divisão por meio de nossa maleabilidade e tolerância à desonestidade governamental, corrupção, inaptidão e disfunção. ",33
15073,argumento,a energia nuclear depende muito dos subsídios / contribuintes 'o caso contra a energia nuclear'. ,15
15074,argumento,"ainda assim, a energia nuclear é produzida com uma taxa de eficiência de 91% e sem emitir gases de efeito estufa. ",21
15075,argumento,"24 de janeiro de 2008: 'apesar de sua promessa, há mais de 50 anos, de energia “barata demais para medir”, o setor de energia nuclear continua dependente de folhetos dos contribuintes para sobreviver. ",33
15076,nao_argumento,"isso ocorre porque a energia nuclear contribui apenas para a geração de eletricidade, que responde por apenas um terço de todas as emissões de carbono (transporte e indústria são responsáveis ​​pela maior parte do restante). ",35
15077,nao_argumento,"Hansen enfatizou anteriormente que o aumento do nível do mar poderia ameaçar as áreas costeiras, mesmo que esse objetivo seja atingido. ",21
15078,argumento,"além disso, a natureza altamente centralizada das usinas nucleares significa que, se uma ou mais desmoronar, de uma só vez, ela remove uma enorme parte da rede de fornecimento de eletricidade. ",31
15079,nao_argumento,ele oferece uma enorme quantidade de conteúdo matemático em suas reflexões. ,11
15080,nao_argumento,"Embora seja verdade que a energia nuclear concorra com as energias renováveis, deve-se notar que os combustíveis fósseis são igualmente concorrentes. ",21
15081,argumento,"os próprios reatores são alvos terroristas e os atuais nem são defendidos ao nível do ataque do 11 de setembro - 19 homens em quatro equipes, incluindo cenários de ataque aéreo. ",31
15082,nao_argumento,[nota 10] esse risco pode ser percebido de maneira diferente por pessoas diferentes. ,13
15083,nao_argumento,"charles possui mestrado em artes pela universidade de missouri-columbia, escola de jornalismo e bacharelado em artes pela universidade do sul da flórida. ",22
15084,argumento,"os projetos modernos de usinas nucleares incorporam, portanto, recursos de segurança bastante aprimorados que, por exemplo, permitem que um reator se desligue e se resfrie por forças naturais como gravidade e circulação natural, sem energia elétrica externa. ",37
15085,nao_argumento,"a situação em que uma agência é solicitada a considerar os efeitos que ocorrerão se um risco for realizado, por exemplo, se ocorrer um acidente no tmi-1, é um caso totalmente diferente. ",32
15086,nao_argumento,"ou os ""independentes de esquerda"" deveriam intencionalmente deturpar o que as outras pessoas dizem e escrevem? ",16
15087,nao_argumento,o problema para o público leigo - que em relação a qualquer assunto inclui cientistas especializados em outro assunto - tornou-se como distinguir a ciência da pseudociência. ,27
15088,nao_argumento,"Então, por que devemos acreditar que o apoio vocal dele é algo mais do que simples postura política que realmente é desdentada e insincera? ",24
15089,argumento,"após o acidente nos EUA Na usina nuclear de cinco quilômetros de ilha em 1979, cerca de 200.000 pessoas foram às ruas em Hannover e Bonn, demonstrando contra o uso da energia nuclear. ",33
